document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,definition,usage,notes,type,controlled value string,tdwgutility_organizedInClass,SKOS_inSchema,tdwgutility_repeatable,examples,database,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,term_localName
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Type-2021-02-23,Type-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Type,Category of the piece of legislation.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Type
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Norm-2021-02-23,Norm-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Norm,"Norms are general legal principles that are widely accepted. This acceptance is evidenced in a number of ways, such as international agreements, national legislation, domestic and international judicial decisions, and scholarly writings.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Norm
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/AppliesTo-2021-02-23,AppliesTo-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Applies to,Location where the status is used.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,AppliesTo
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/managementAndConservation-2021-02-23,managementAndConservation-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Management And Conservation,Management: actions directed at conserving or restoring species / Conservation: interventions undertaken designed to preserve species.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,managementAndConservation
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/managementAndConservationAtomized-2021-02-23,managementAndConservationAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Management And Conservation Atomized,Management: actions directed at conserving or restoring species / Conservation: interventions undertaken designed to preserve species in an structured manner,,,http://www.w3.org/2000/01/rdf-schema#Class,,ManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,managementAndConservationAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/managementAndConservationUnstructured-2021-02-23,managementAndConservationUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Management And Conservation Unstructured,Management: actions directed at conserving or restoring species / Conservation: interventions undertaken designed to preserve species as a text block,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,managementAndConservationUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/ManagementAndConservationType-2021-02-23,ManagementAndConservationType-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Management And Conservation Type,Management: actions aimed at conserving or recovering species / Conservation: undertaken interventions designed to preserve species.,,,http://www.w3.org/2000/01/rdf-schema#Class,,ManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,ManagementAndConservationType
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Objetives-2021-02-23,Objetives-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Objetives,Specific purposes of the management actions. Each objective must be separated by ;,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Objetives
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/ManagementPlan-2021-02-23,ManagementPlan-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Management Plan,plan guiding the overall management project.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,ManagementPlan
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Actions-2021-02-23,Actions-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Actions,Individual tasks in which a management project can be atomized. Each action must be separated by ;,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Actions
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/ActionsType-2021-02-23,ActionsType-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Actions Type,Each action must have one type. In the case that one action doesn't have type then put blank.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,ActionsType
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/HumanAndEnvironmentalrelevance-2021-02-23,HumanAndEnvironmentalrelevance-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Human And Environmental Relevance,"Impact or value an species has either on the environment or on humans, and that justify management measures.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ManagementAndConservationAtomized ,,,,plic,plic,http://rs.tdwg.org/plic/terms/,HumanAndEnvironmentalrelevance
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/metadata-2021-02-23,metadata-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,metadata,Management: actions aimed at conserving or recovering species / Conservation: undertaken interventions designed to preserve species.,,,http://www.w3.org/2000/01/rdf-schema#Class,,Dataset,,,,plic,plic,http://rs.tdwg.org/plic/terms/,metadata
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Dataset_ID-2021-02-23,Dataset_ID-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Dataset_ID,An identifier for the dataset,,,http://www.w3.org/2000/01/rdf-schema#Class,,metadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Dataset_ID
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/dateStamp-2021-02-23,dateStamp-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,dateStamp,The date the metadata document was created or modified,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,metadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,dateStamp
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/dataset-2021-02-23,dataset-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,dataset,The dataset element is a wrapper for all other elements relating to a single dataset as defined in eml.xsd (eml/dataset),,https://eml.ecoinformatics.org/schema/,http://www.w3.org/2000/01/rdf-schema#Class,,metadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,dataset
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/resourceLogoUrl-2021-02-23,resourceLogoUrl-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,resourceLogoUrl,The URI of an icon/logo symbolizing the project,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,metadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,resourceLogoUrl
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Migratory-2021-02-23,Migratory-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,migratory,"The regular, usually seasonal, movement of all or part of an animal population of and from a given area, which can occur in variable periods of time and even involve more than one generation",,,http://www.w3.org/2000/01/rdf-schema#Class,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Migratory
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/MigratoryAtomized-2021-02-23,MigratoryAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,atomized migratory,"The regular, usually seasonal, movement of all or part of an animal population to and from a given area, which can occur in variable periods of time and even involve more than one generation broken down in specific elements ",,,http://www.w3.org/2000/01/rdf-schema#Class,,Migratory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,MigratoryAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/migratoryUnstructured-2021-02-23,migratoryUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,unstructured migratory,"The regular, usually seasonal, movement of all or part of an animal population to and from a given area, which can occur in variable periods of time and even involve more than one generation as text block",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Migratory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,migratoryUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Causes-2021-02-23,Causes-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Causes,Reasons for the species to move from one place to another in a specific lap,,,http://www.w3.org/2004/02/skos/core#ConceptScheme,,Migratory,,yes,,plic,plic,http://rs.tdwg.org/plic/terms/,Causes
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Causes01-2021-02-23,Causes01-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Seasonal climatic variation,Seasonal climatic variation,,,http://www.w3.org/2004/02/skos/core#Concept,SeasonalClimaticVariation,,Causes,,,plic,plic,http://rs.tdwg.org/plic/terms/,Causes01
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Causes02-2021-02-23,Causes02-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Resource availability,Resource availability,,,http://www.w3.org/2004/02/skos/core#Concept,ResourceAvailability,,Causes,,,plic,plic,http://rs.tdwg.org/plic/terms/,Causes02
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Causes03-2021-02-23,Causes03-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Reproduction,Reproduction,,,http://www.w3.org/2004/02/skos/core#Concept,Reproduction,,Causes,,,plic,plic,http://rs.tdwg.org/plic/terms/,Causes03
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Patterns-2021-02-23,Patterns-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Patterns,Displacement of the species in space,,,http://www.w3.org/2004/02/skos/core#ConceptScheme,,MigratoryAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Patterns
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Patterns01-2021-02-23,Patterns01-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Latitudinal,Latitudinal,,,http://www.w3.org/2004/02/skos/core#Concept,Latitudinal,,Patterns,,,plic,plic,http://rs.tdwg.org/plic/terms/,Patterns01
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Patterns02-2021-02-23,Patterns02-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Longitudinal,Longitudinal,,,http://www.w3.org/2004/02/skos/core#Concept,Longitudinal,,Patterns,,,plic,plic,http://rs.tdwg.org/plic/terms/,Patterns02
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Patterns03-2021-02-23,Patterns03-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Altitudinal,Altitudinal,,,http://www.w3.org/2004/02/skos/core#Concept,Altitudinal,,Patterns,,,plic,plic,http://rs.tdwg.org/plic/terms/,Patterns03
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Patterns04-2021-02-23,Patterns04-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Vertical in water column,Vertical in water column,,,http://www.w3.org/2004/02/skos/core#Concept,Vertical in water column,,Patterns,,,plic,plic,http://rs.tdwg.org/plic/terms/,Patterns04
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Patterns05-2021-02-23,Patterns05-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Local migrant,Local migrant,,,http://www.w3.org/2004/02/skos/core#Concept,Local migrant,,Patterns,,,plic,plic,http://rs.tdwg.org/plic/terms/,Patterns05
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Routes-2021-02-23,Routes-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Routes,Trajectory followed by the species,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,MigratoryAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Routes
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Season-2021-02-23,Season-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Season,Time of year in which a species migrates.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,MigratoryAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Season
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/miscDetails-2021-02-23,miscDetails-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,miscellaneous details,Miscellaneus: notes attached to the taxon natural history information,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,miscDetails
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/MolecularData-2021-02-23,MolecularData-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,molecular data,"Information on the chemical structures and biological processes at the molecular level: DNA and proteins sequences, protein structures, expression profiles of genes protein domains, families of genes, mutations, polymorphisms, involvement in disease, ...",,"Undeveloped. Placeholder for connecting with standards developed by specialists. For example, Standards for Data Exchange and Management from Scalalife (http://www.scalalife.eu/content/data)",http://www.w3.org/2000/01/rdf-schema#Class,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,MolecularData
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/MolecularDataAtomized-2021-02-23,MolecularDataAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,atomized molecular data,MolecularData element in structured format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,MolecularData,,,,plic,plic,http://rs.tdwg.org/plic/terms/,MolecularDataAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/MolecularDataUnstructured-2021-02-23,MolecularDataUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,unstructured molecular data,MolecularData as a text block,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,MolecularData,,,,plic,plic,http://rs.tdwg.org/plic/terms/,MolecularDataUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/RelatedTo-2021-02-23,RelatedTo-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,RelatedTo,Specifies to which PlinianCore term the information contained under MolecularDataAtomized refers to. The controlled vocabulary is list of content-bearing PlinianCore elements.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,MolecularDataAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,RelatedTo
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/NaturalHistory-2021-02-23,NaturalHistory-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,natural history,"Relevant descriptive information about the species: Life Form, Life Cycle, Reproduction, Annual Cycles, Feeding, Dispersal, Behavior, Interactions, Molecular Data, Migratory, Ecological Significance, Miscellaneous Details, Environmental Envelope and Ancillary Data.",,,http://www.w3.org/2000/01/rdf-schema#Class,,TaxonRecord,,,,plic,plic,http://rs.tdwg.org/plic/terms/,NaturalHistory
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/naturalHistoryUnstructured-2021-02-23,naturalHistoryUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,unstructured natural history,NaturalHistory element in text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,naturalHistoryUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/nomenclatureAndClassification-2021-02-23,nomenclatureAndClassification-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,nomenclature and classification,"Information on the taxon's  name, synomyms, nomenclatural status, common names, and taxonomic hierarchy; plus  misc. details and ancillary data",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,nomenclatureAndClassification
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/commonNamesUnstructured-2021-02-23,commonNamesUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,unstructured common names,CommonNames element in text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,CommonNames,,,,plic,plic,http://rs.tdwg.org/plic/terms/,commonNamesUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/PopulationBiology-2021-02-23,PopulationBiology-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,population biology,"Description of the variations in time and space, as well as in the size and density of populations, and the factors that cause such variations",,,http://www.w3.org/2000/01/rdf-schema#Class,,DemographyAndThreats,,,,plic,plic,http://rs.tdwg.org/plic/terms/,PopulationBiology
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/PopulationBiologyAtomized-2021-02-23,PopulationBiologyAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,atomized population biology,Population biology data in structured form,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology,,,,plic,plic,http://rs.tdwg.org/plic/terms/,PopulationBiologyAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/populationBiologyUnstructured-2021-02-23,populationBiologyUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,unstructured population biology,Population biology data as a text block,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology,,,,plic,plic,http://rs.tdwg.org/plic/terms/,populationBiologyUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/AbundanceData-2021-02-23,AbundanceData-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,AbundanceData,The relative representation of a species population in relation to other species or multiple species in a particular territory,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiologyAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,AbundanceData
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/DensityData-2021-02-23,DensityData-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,DensityData,Population size in relation to a defined space unit,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiologyAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,DensityData
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/PatternDistribution-2021-02-23,PatternDistribution-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Pattern distribution,The spatial arrangement of the individuals of a population in the territory it occupies,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiologyAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,PatternDistribution
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Size-2021-02-23,Size-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Size,Number of individual organisms in a population,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiologyAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Size
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/SexRatio-2021-02-23,SexRatio-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,SexRatio,Relative number of males to females in a population,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiologyAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,SexRatio
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Fecundity-2021-02-23,Fecundity-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Fecundity,"In the context of a population, is the combined maximum potential of its individuals to produce offspring",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiologyAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Fecundity
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/MortalityRate-2021-02-23,MortalityRate-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Mortality rate,Probability of dying; the ratio between the number of deaths in a given time interval to the number of subjects alive at the start of this interval,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiologyAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,MortalityRate
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/BirthRate-2021-02-23,BirthRate-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Birth rate,Ratio of births to the total number of individuals in a population in a time period,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,BirthRate
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/NumberIndividualsPerObservation-2021-02-23,NumberIndividualsPerObservation-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Number individuals per observation,Mean number of individuals per observation event or unit ,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,NumberIndividualsPerObservation
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/AverageDensity-2021-02-23,AverageDensity-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Average density,Average of the densities obtained for a population,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,AverageDensity
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/PopulationTrend-2021-02-23,PopulationTrend-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Population trend,"Changes of a population over time and can include changes in  distribution, biogeography (e.g., size of population), life-history (e.g., birth and death rates), etc",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,PopulationTrend
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Recruitment-2021-02-23,Recruitment-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Recruitment,"Information on the process by which young individuals (e.g., seedlings, larvae, propagules) become part of the adult population. It can be rate, scale, a description, etc.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Recruitment
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/PopulationGrowthRate-2021-02-23,PopulationGrowthRate-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Population growth rate,"Growth rate of a population in a given time period, based on births, deaths, emigration and immigration",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,PopulationGrowthRate
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Emigration-2021-02-23,Emigration-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Emigration,Information on  individuals leaving a population,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Emigration
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Immigration-2021-02-23,Immigration-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Immigration,Information on individuals entering a population,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Immigration
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/DescriptionLifeStages-2021-02-23,DescriptionLifeStages-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Description life stages,Sex/age categories or life stages of a species; can be size in the case of plants,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,DescriptionLifeStages
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/ProportionIndividualsPerStageLife-2021-02-23,ProportionIndividualsPerStageLife-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,ProportionIndividuals per stage life,Percentage of individuals that belong to each life stage in a population,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,ProportionIndividualsPerStageLife
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/CarryingCapacity-2021-02-23,CarryingCapacity-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Carrying capacity,Maximum population density possible as limited by the resources available for the population in the absence of predators and parasites,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,PopulationBiology  |  DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,CarryingCapacity
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/RecordMetadata-2021-02-23,RecordMetadata-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,record metadata,"This element includes the information about the Version, Revision,the language and target audiences of the Taxon Record.",,,http://www.w3.org/2000/01/rdf-schema#Class,,TaxonRecord,,,,plic,plic,http://rs.tdwg.org/plic/terms/,RecordMetadata
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/reproductionAtomized-2021-02-23,reproductionAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,atomized reproduction,Reproduction element in structured format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Reproduction,,,,plic,plic,http://rs.tdwg.org/plic/terms/,reproductionAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/revision-2021-02-23,revision-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,revision,"Creators, revision status and dates of the record",,,http://www.w3.org/2000/01/rdf-schema#Class,,RecordMetadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,revision
